Title,Tags
"What set Checkpoint Charlie apart from the other border checkpoints in Berlin during the Cold War?","<20th-century><germany><cold-war><berlin-wall>"
"English society in the early 19th century: Was aristocracy including royal members?","<19th-century><united-kingdom><social-class>"
"What kind of music was played at European, High Middle Age (c. 1100-1400 A.D.)'s medieval universities' ceremonies?","<middle-ages><music><academics>"
"Did military operation names ever have any meaning?","<military>"
"How common was it for people to live 80+ years in the 17th century?","<17th-century><demography>"
"What is the oldest verifiably correctly translated written work?","<prehistory>"
"Is there any documented criticism of the brutality of the Colosseum from citizens at the time?","<ancient-rome><gladiators>"
"Christian hangmen in Islamic countries?","<religion><islam><christianity><pakistan><death-penalty>"
"Was there any time in non-recent history where it was fashionable to wear ripped clothes?","<clothing><fashion>"
"Why did Taft write a one cent check on his first day as Chief Justice?","<united-states><president>"
"Did the Yuan Dynasty ever occupy Hainan?","<political-history><mongol-empire><medieval-china><invasion>"
"What was the mortality rate of Gladiators?","<ancient-rome><gladiators>"
"What was clothing in ancient Palmyra like?","<ancient-history><middle-east><everyday-life><clothing><syria>"
"After the fall of the Roman Empire, where did their armor go? Was it used by any dark ages forces?","<middle-ages><ancient-rome><armour>"
"How far would the average Silk Road caravan travel during the early reign of Justinian?","<trade><travel><medieval-china><central-asia><eastern-roman-empire>"
"Was it common for unmarried couples to live in the same hotel room in Europe of the 1930es?","<austria><morals><interwar>"
"How is progress in history made?","<historiography>"
"How were Soviet nuclear weapons controlled?","<soviet-union>"
"In 1700-1850 warfare, would infantry still march in formation while retreating?","<american-revolution>"
"Battles under the influence (of alcohol)","<battle><alcohol>"
"Which countries have used rail bikes in their armed forces?","<military>"
"Why were North American Native Americans Underdeveloped","<ancient-history><native-americans><north-america><south-america>"
"What happened to aircraft if their aircraft carrier was damaged?","<military><naval><aircraft>"
"Is there evidence to suggest movement of a pre-modern people group from South America to New Caledonia?","<pacific-islanders>"
"What were the expectations of a medieval castle or fortress hoping to break or outlast a siege?","<middle-ages><warfare><castles>"
"Capturing a much larger ship?","<naval><napoleonic-wars><age-of-sail>"
"Were slave armies used?","<war><slavery>"
"Has anybody a complete list of Obelisks in the World?","<art><archaeology><prehistory>"
"How did Christianity replace Roman Paganism and other ancient religions?","<ancient-history><ancient-rome><religion><roman-empire><christianity>"
"Wales and Ireland in medieval times","<middle-ages><ireland><celts>"
"Why did Soviet soldiers who plundered occupied territories during WW2 prefer watches to other valuables?","<world-war-two><soviet-union><social-history>"
"Did Roosevelt's New Deal lift the U.S. out of the depression or did it actually prolong the Depression and cripple American capitalism?","<united-states><economy><great-depression>"
"What would be used to write things in 15c in Europe","<middle-ages>"
"Organisation of mercenaries","<military><middle-ages><warfare><england><15th-century>"
"Why is there a big gash in the side of the Pyramid of Menkaure?","<ancient-egypt><pyramids>"
"When was the restaurant ""invented"" in Europe?","<europe><19th-century><food>"
"Did Jewish families feel Nazi oppression was exceptional?","<europe><nazi-germany><jews>"
"Effects of land reforms in the 20th and 21st centuries","<economy><political-history><agriculture><political-economy>"
"What English company founded in the 1200s filed for bankruptcy in the 2000s?","<middle-ages><england><13th-century><21st-century><business-history>"
"How did the ""Standard Model"" physics theory get that name?","<science><etymology><physics>"
"Did it matter that the Red Army clung on to Stalingrad's West bank in 1942?","<world-war-two><soviet-union><stalingrad>"
"What race were the invading Turkish armies of Anatolia?","<asia><turkey><11th-century>"
"What did the founding fathers of America think about immigration?","<united-states><18th-century><immigration><founding-fathers>"
"Were there any attempts to achieve peace in WW1 before 1918?","<world-war-one>"
"Did Goebbels realize that his wife used to know Arlozorov?","<20th-century><nazi-germany><germany><palestine><zionism>"
"Did the Great Society programs ameliorate poverty or exacerbate it?","<united-states><20th-century><economy><racism>"
"Why didn't Russia and Japan sign a peace treaty after WW2?","<world-war-two><soviet-union><japan><international-relations>"
"To what degree did women participate in the air war during WW2?","<world-war-two><women>"
"Medieval wall and garment patterns","<middle-ages><clothing><architecture><movies>"
"Why didn't the Communist Party in Czechoslovakia use the military to suppress the protests during the Velvet Revolution?","<20th-century><communism><czechoslovakia>"
"During the Peninsula War, what British material aid was given to Spain/Portugal?","<british-empire><spain><napoleonic-wars><portugal>"
"How did NATO handle the military coups and juntas in Greece, Turkey and Portugal?","<turkey><portugal><greece><nato>"
"Why did the death rate increase in US cities in 1934, when it decreased in each year from 1929 to 1933","<united-states><great-depression><famine>"
"What is the difference between ""diallektes"" and ""aesymnetes""?","<ancient-greece>"
"What is a ""barso""? (ref. Richard Cocks' diaries)","<naval><terminology><etymology><medieval-japan>"
"What was the Victorian opinion of the American Revolution?","<historiography><britain><american-revolution><victorian>"
"Question about Medals of the U.S. Navy","<united-states><identification><navy>"
"Was there a European response to the trail of tears?","<united-states><europe><19th-century><native-americans><north-america>"
"Was the end date of Soviet-Japanese Border War the direct reason of starting Soviet invasion on Poland in 1939","<world-war-two><soviet-union><japan><poland><asia>"
"In medieval times, were captured nobles always ransomed?","<war><middle-ages><crusades><nobility><tradition>"
"At what point was the Byzantine Empire's decline irreversible?","<middle-ages><byzantine-empire><15th-century><crusades>"
"Has Britain's 1940 invasion of Iceland been downplayed by historians?","<20th-century><world-war-two><iceland><britain>"
"Did the communication lag become a problem for the ever expanding Roman Empire?","<government><communication><roman-empire>"
"What technological/economic factors triggered the Industrial Revolution?","<industrial-revolution>"
"Did the USA win the counter insurgency war in the Vietnam war?","<20th-century><war><united-states><vietnam-war>"
"When was the last cavalry charge?","<war><military><cavalry>"
"What were the reasons that the British colonies in North America rebelled but not others?","<19th-century><british-empire><18th-century><colonization><american-revolution>"
"What was the foreign policy of 1791 France?","<france><18th-century><french-revolution><diplomatic-history>"
"Why did the French sell Louisiana?","<france><united-states><19th-century>"
"What wars were started when an indebted country refused to pay?","<war>"
"Why did the Federalist Party collapse?","<united-states><19th-century><political-history><political-party>"
"What was the significance of the term ""Lollard"" in describing religious dissenters?","<christianity><terminology><reformation><protestant-church>"
"When did the practice of formally ""declaring war"" cease and why?","<20th-century><government><diplomacy>"
"Was the Roman Empire based on a 'plunder economy'?","<economy><roman-empire>"
"Third Reich? What were the other two?","<germany>"
"Why did Arthur Philip decide to move to Port Jackson two days after arriving in Botany Bay?","<australia><18th-century><settlement>"
"Is the Cold War still going on?","<united-states><soviet-union><cold-war><contemporary-history>"
"Was it worthwhile for Britain to side with the USA in the Canada-Alaska border dispute?","<united-states><20th-century><canada><border-dispute><alaska>"
